Gene,Collapsing model,P value,No. participants,No. cases with QV,% cases with QV,No. controls with QV,% controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
GPHB5,flexdmg,0.0681,146157,1,0.02,205,0.00140308130342831,14.5248,1.9962,105.6881
ZCRB1,flexdmg,0.0681,146157,1,0.02,205,0.00140308130342831,14.5248,1.9962,105.6881
SAC3D1,flexdmg,0.0681,146157,1,0.02,205,0.00140308130342831,14.5248,1.9962,105.6881
CFAP36,flexdmg,0.0681,146157,1,0.02,205,0.00140308130342831,14.5248,1.9962,105.6881
CLK4,flexdmg,0.0681,146157,1,0.02,205,0.00140308130342831,14.5248,1.9962,105.6881
FBXO15,flexdmg,0.0681,146157,1,0.02,205,0.00140308130342831,14.5248,1.9962,105.6881
SYNGR4,flexdmg,0.0678,146157,1,0.02,204,0.0013962370043872,14.5961,2.0059,106.2094
UVRAG,flexdmg,0.0678,146157,1,0.02,204,0.0013962370043872,14.5961,2.0059,106.2094
MRPS18B,flexdmg,0.0659,146157,1,0.02,198,0.00135517121014051,15.0391,2.0665,109.4481
TMEM106C,flexdmg,0.0659,146157,1,0.02,198,0.00135517121014051,15.0391,2.0665,109.4481
OR4C11,flexdmg,0.0659,146157,1,0.02,198,0.00135517121014051,15.0391,2.0665,109.4481
RIPPLY2,flexdmg,0.0649,146157,1,0.02,195,0.00133463831301717,15.2707,2.0982,111.1426
OR4X1,flexdmg,0.0649,146157,1,0.02,195,0.00133463831301717,15.2707,2.0982,111.1426
C1ORF159,flexdmg,0.0649,146157,1,0.02,195,0.00133463831301717,15.2707,2.0982,111.1426
STK36,flexdmg,0.0646,146157,2,0.04,1208,0.00826791324166535,4.9979,1.2133,20.587
TMEM170A,flexdmg,0.0646,146157,1,0.02,194,0.00132779401397606,15.3496,2.1089,111.7191
CAMK2B,flexdmg,0.0646,146157,1,0.02,194,0.00132779401397606,15.3496,2.1089,111.7191
TRPA1,flexdmg,0.0643,146157,2,0.04,1204,0.0082405360455009,5.0146,1.2174,20.656
PHF7,flexdmg,0.0639,146157,1,0.02,192,0.00131410541589383,15.5097,2.1308,112.8902
MAPKAPK3,flexdmg,0.0639,146157,1,0.02,192,0.00131410541589383,15.5097,2.1308,112.8902
KCTD15,flexdmg,0.0639,146157,1,0.02,192,0.00131410541589383,15.5097,2.1308,112.8902
TDP2,flexdmg,0.0639,146157,1,0.02,192,0.00131410541589383,15.5097,2.1308,112.8902
FAM117B,flexdmg,0.0639,146157,1,0.02,192,0.00131410541589383,15.5097,2.1308,112.8902
ZNF175,flexdmg,0.0636,146157,1,0.02,191,0.00130726111685272,15.591,2.1419,113.485
PLEKHO1,flexdmg,0.0636,146157,1,0.02,191,0.00130726111685272,15.591,2.1419,113.485
PIP5K1B,flexdmg,0.0636,146157,1,0.02,191,0.00130726111685272,15.591,2.1419,113.485
ELMO1,flexdmg,0.0636,146157,1,0.02,191,0.00130726111685272,15.591,2.1419,113.485
MSI1,flexdmg,0.0633,146157,1,0.02,190,0.0013004168178116,15.6731,2.1532,114.0862
TNS2,flexdmg,0.0631,146157,3,0.06,2663,0.0182263683464858,3.4382,1.0695,11.0535
MAPK10,flexdmg,0.063,146157,1,0.02,189,0.00129357251877049,15.7562,2.1645,114.6937
ACBD5,flexdmg,0.0627,146157,1,0.02,188,0.00128672821972938,15.8401,2.176,115.3077
MRM1,flexdmg,0.0627,146157,1,0.02,188,0.00128672821972938,15.8401,2.176,115.3077
TMPRSS9,flexdmg,0.0624,146157,3,0.06,2649,0.0181305481599102,3.4567,1.0752,11.1131
NETO1,flexdmg,0.0623,146157,1,0.02,187,0.00127988392068826,15.9249,2.1876,115.9283
POF1B,flexdmg,0.0623,146157,1,0.02,187,0.00127988392068826,15.9249,2.1876,115.9283
GRSF1,flexdmg,0.0623,146157,1,0.02,187,0.00127988392068826,15.9249,2.1876,115.9283
BBS2,flexdmg,0.0621,146157,2,0.04,1181,0.00808311716755528,5.1131,1.2413,21.0621
OR6K2,flexdmg,0.062,146157,1,0.02,186,0.00127303962164715,16.0106,2.1993,116.5556
ZG16,flexdmg,0.0617,146157,1,0.02,185,0.00126619532260604,16.0973,2.2111,117.1897
TIMD4,flexdmg,0.0617,146157,1,0.02,185,0.00126619532260604,16.0973,2.2111,117.1897
FAHD2B,flexdmg,0.0617,146157,1,0.02,185,0.00126619532260604,16.0973,2.2111,117.1897
IFITM2,flexdmg,0.0614,146157,1,0.02,184,0.00125935102356492,16.1849,2.2231,117.8308
RNF113B,flexdmg,0.0614,146157,1,0.02,184,0.00125935102356492,16.1849,2.2231,117.8308
PTBP3,flexdmg,0.0614,146157,1,0.02,184,0.00125935102356492,16.1849,2.2231,117.8308
FAT1,flexdmg,0.0612,146157,4,0.08,4345,0.029738479333639,2.8371,1.0208,7.8849
MAT2B,flexdmg,0.0611,146157,1,0.02,183,0.00125250672452381,16.2734,2.2352,118.4789
OPA3,flexdmg,0.0611,146157,1,0.02,183,0.00125250672452381,16.2734,2.2352,118.4789
POM121L2,flexdmg,0.0607,146157,1,0.02,182,0.00124566242548269,16.363,2.2474,119.1341
MAPK8IP1,flexdmg,0.0607,146157,1,0.02,182,0.00124566242548269,16.363,2.2474,119.1341
TNFRSF18,flexdmg,0.0601,146157,1,0.02,180,0.00123197382740047,16.545,2.2723,120.4666
PPP1R16B,flexdmg,0.0601,146157,1,0.02,180,0.00123197382740047,16.545,2.2723,120.4666
GALNT17,flexdmg,0.0601,146157,1,0.02,180,0.00123197382740047,16.545,2.2723,120.4666
DNAJB1,flexdmg,0.0601,146157,1,0.02,180,0.00123197382740047,16.545,2.2723,120.4666
HIST1H1B,flexdmg,0.0601,146157,1,0.02,180,0.00123197382740047,16.545,2.2723,120.4666
CLEC1A,flexdmg,0.0598,146157,1,0.02,179,0.00122512952835935,16.6376,2.285,121.1441
INTS6,flexdmg,0.0598,146157,1,0.02,179,0.00122512952835935,16.6376,2.285,121.1441
LIPC,flexdmg,0.0597,146157,2,0.04,1154,0.00789832109344521,5.2337,1.2705,21.5595
ZNF527,flexdmg,0.0594,146157,1,0.02,178,0.00121828522931824,16.7311,2.2977,121.8292
DCC,flexdmg,0.0592,146157,2,0.04,1149,0.00786409959823965,5.2567,1.2761,21.6541
FAM81A,flexdmg,0.0591,146157,1,0.02,177,0.00121144093027713,16.8258,2.3107,122.5221
LRRTM2,flexdmg,0.0591,146157,1,0.02,177,0.00121144093027713,16.8258,2.3107,122.5221
SH3BP2,flexdmg,0.0798,146157,2,0.04,1365,0.00934246819112021,4.4183,1.0728,18.197
AADAT,flexdmg,0.0798,146157,1,0.02,242,0.00165632036794952,12.301,1.6918,89.4419
FAM214A,flexdmg,0.0792,146157,1,0.02,240,0.00164263176986729,12.4037,1.7058,90.1915
NTN4,flexdmg,0.0792,146157,1,0.02,240,0.00164263176986729,12.4037,1.7058,90.1915
MECR,flexdmg,0.0792,146157,1,0.02,240,0.00164263176986729,12.4037,1.7058,90.1915
POLRMT,flexdmg,0.079,146157,2,0.04,1357,0.0092877137987913,4.4445,1.0791,18.3054
TRAF5,flexdmg,0.0786,146157,1,0.02,238,0.00162894317178506,12.5081,1.7201,90.9537
DYNC1LI1,flexdmg,0.0786,146157,1,0.02,238,0.00162894317178506,12.5081,1.7201,90.9537
GCHFR,flexdmg,0.0786,146157,1,0.02,238,0.00162894317178506,12.5081,1.7201,90.9537
STX3,flexdmg,0.0786,146157,1,0.02,238,0.00162894317178506,12.5081,1.7201,90.9537
CSDE1,flexdmg,0.0783,146157,1,0.02,237,0.00162209887274395,12.5609,1.7274,91.3397
ELOVL3,flexdmg,0.0783,146157,1,0.02,237,0.00162209887274395,12.5609,1.7274,91.3397
HOXC4,flexdmg,0.0783,146157,1,0.02,237,0.00162209887274395,12.5609,1.7274,91.3397
EPHX4,flexdmg,0.0783,146157,1,0.02,237,0.00162209887274395,12.5609,1.7274,91.3397
GPAT4,flexdmg,0.0591,146157,1,0.02,177,0.00121144093027713,16.8258,2.3107,122.5221
DRD2,flexdmg,0.0591,146157,1,0.02,177,0.00121144093027713,16.8258,2.3107,122.5221
TSLP,flexdmg,0.0588,146157,1,0.02,176,0.00120459663123601,16.9215,2.3237,123.2229
EIF2D,flexdmg,0.0588,146157,1,0.02,176,0.00120459663123601,16.9215,2.3237,123.2229
FAXC,flexdmg,0.0585,146157,1,0.02,175,0.0011977523321949,17.0183,2.337,123.9318
EMP3,flexdmg,0.0585,146157,1,0.02,175,0.0011977523321949,17.0183,2.337,123.9318
SMTN,flexdmg,0.0584,146157,2,0.04,1140,0.00780250090686962,5.2985,1.2862,21.8267
HINT3,flexdmg,0.0582,146157,1,0.02,174,0.00119090803315378,17.1162,2.3503,124.6489
TSGA10IP,flexdmg,0.058,146157,2,0.04,1135,0.00776827941166405,5.322,1.2919,21.9237
DEGS1,flexdmg,0.0578,146157,1,0.02,173,0.00118406373411267,17.2153,2.3639,125.3743
HIST1H4A,flexdmg,0.0578,146157,1,0.02,173,0.00118406373411267,17.2153,2.3639,125.3743
NLRP2,flexdmg,0.0575,146157,2,0.04,1130,0.00773405791645849,5.3458,1.2977,22.0216
CENPO,flexdmg,0.0575,146157,1,0.02,172,0.00117721943507156,17.3155,2.3775,126.1081
ID3,flexdmg,0.0575,146157,1,0.02,172,0.00117721943507156,17.3155,2.3775,126.1081
PPA1,flexdmg,0.0575,146157,1,0.02,172,0.00117721943507156,17.3155,2.3775,126.1081
ARL9,flexdmg,0.0572,146157,1,0.02,171,0.00117037513603044,17.4169,2.3914,126.8507
PRPF38A,flexdmg,0.0572,146157,1,0.02,171,0.00117037513603044,17.4169,2.3914,126.8507
OTUD3,flexdmg,0.0569,146157,1,0.02,170,0.00116353083698933,17.5194,2.4054,127.602
ERCC1,flexdmg,0.0569,146157,1,0.02,170,0.00116353083698933,17.5194,2.4054,127.602
TPGS2,flexdmg,0.0565,146157,1,0.02,169,0.00115668653794822,17.6232,2.4195,128.3622
SPRYD3,flexdmg,0.0565,146157,1,0.02,169,0.00115668653794822,17.6232,2.4195,128.3622
C9ORF85,flexdmg,0.0562,146157,1,0.02,168,0.0011498422389071,17.7283,2.4339,129.1315
TBC1D12,flexdmg,0.051,146157,1,0.02,152,0.00104033345424928,19.5965,2.6887,142.8265
ACSM6,flexdmg,0.0507,146157,1,0.02,151,0.00103348915520817,19.7264,2.7065,143.7794
PRDX5,flexdmg,0.0507,146157,1,0.02,151,0.00103348915520817,19.7264,2.7065,143.7794
EP300,flexdmg,0.0506,146157,3,0.06,2428,0.0166179580718241,3.7772,1.1748,12.1439
WNT8B,flexdmg,0.0504,146157,1,0.02,150,0.00102664485616706,19.8581,2.7244,144.7451
NANOS1,flexdmg,0.0504,146157,1,0.02,150,0.00102664485616706,19.8581,2.7244,144.7451
ST8SIA1,flexdmg,0.0497,146157,1,0.02,148,0.00101295625808483,20.1267,2.761,146.7159
ARV1,flexdmg,0.0497,146157,1,0.02,148,0.00101295625808483,20.1267,2.761,146.7159
AFTPH,flexdmg,0.0497,146157,1,0.02,148,0.00101295625808483,20.1267,2.761,146.7159
FAM174B,flexdmg,0.0497,146157,1,0.02,148,0.00101295625808483,20.1267,2.761,146.7159
MRPL10,flexdmg,0.0494,146157,1,0.02,147,0.00100611195904371,20.2638,2.7797,147.7216
GDF11,flexdmg,0.0491,146157,1,0.02,146,0.000999267660002601,20.4027,2.7986,148.7411
CREG1,flexdmg,0.0491,146157,1,0.02,146,0.000999267660002601,20.4027,2.7986,148.7411
EBF1,flexdmg,0.0488,146157,1,0.02,145,0.000992423360961487,20.5436,2.8178,149.7748
SOGA3,flexdmg,0.0488,146157,1,0.02,145,0.000992423360961487,20.5436,2.8178,149.7748
ARSB,flexdmg,0.0487,146157,2,0.04,1028,0.00703593941426489,5.8803,1.4273,24.2265
THEGL,flexdmg,0.0485,146157,2,0.04,1026,0.00702225081618266,5.8919,1.4301,24.2741
NAPRT,flexdmg,0.0485,146157,2,0.04,1026,0.00702225081618266,5.8919,1.4301,24.2741
YRDC,flexdmg,0.0484,146157,1,0.02,144,0.000985579061920373,20.6864,2.8373,150.8229
RBM15,flexdmg,0.0484,146157,1,0.02,144,0.000985579061920373,20.6864,2.8373,150.8229
TMEM40,flexdmg,0.0481,146157,1,0.02,143,0.00097873476287926,20.8312,2.857,151.8858
SLC12A7,flexdmg,0.0481,146157,3,0.06,2378,0.0162757431197684,3.8579,1.1999,12.4038
IFT43,flexdmg,0.0478,146157,1,0.02,142,0.000971890463838146,20.978,2.877,152.9637
GHR,flexdmg,0.0476,146157,2,0.04,1015,0.00694696352673041,5.9562,1.4457,24.5394
TNFAIP8L1,flexdmg,0.0474,146157,1,0.02,141,0.000965046164797032,21.1269,2.8973,154.0571
SP1,flexdmg,0.0471,146157,1,0.02,140,0.000958201865755919,21.278,2.9179,155.1661
PHACTR3,flexdmg,0.0471,146157,1,0.02,140,0.000958201865755919,21.278,2.9179,155.1661
KRT9,flexdmg,0.0468,146157,2,0.04,1006,0.00688536483536039,6.0098,1.4587,24.7608
PIP5K1A,flexdmg,0.0468,146157,1,0.02,139,0.000951357566714805,21.4312,2.9387,156.2913
APOF,flexdmg,0.0468,146157,1,0.02,139,0.000951357566714805,21.4312,2.9387,156.2913
ERF,flexdmg,0.0468,146157,1,0.02,139,0.000951357566714805,21.4312,2.9387,156.2913
VMA21,flexdmg,0.0465,146157,1,0.02,138,0.000944513267673691,21.5867,2.9599,157.4328
SRD5A1,flexdmg,0.0458,146157,1,0.02,136,0.000930824669591464,21.9044,3.0032,159.7667
CYB561A3,flexdmg,0.0458,146157,1,0.02,136,0.000930824669591464,21.9044,3.0032,159.7667
TP53INP2,flexdmg,0.0458,146157,1,0.02,136,0.000930824669591464,21.9044,3.0032,159.7667
FBXO36,flexdmg,0.0458,146157,1,0.02,136,0.000930824669591464,21.9044,3.0032,159.7667
BAD,flexdmg,0.0455,146157,1,0.02,135,0.00092398037055035,22.0668,3.0253,160.9597
TAOK2,flexdmg,0.0454,146157,2,0.04,989,0.00676901175166145,6.1138,1.4839,25.1899
CYP4B1,flexdmg,0.0454,146157,2,0.04,989,0.00676901175166145,6.1138,1.4839,25.1899
JUND,flexdmg,0.0452,146157,1,0.02,134,0.000917136071509236,22.2316,3.0477,162.1707
FRA10AC1,flexdmg,0.0452,146157,1,0.02,134,0.000917136071509236,22.2316,3.0477,162.1707
GLS,flexdmg,0.0452,146157,1,0.02,134,0.000917136071509236,22.2316,3.0477,162.1707
BLM,flexdmg,0.0451,146157,2,0.04,985,0.006741634555497,6.1388,1.4899,25.2931
BAZ2B,flexdmg,0.0448,146157,2,0.04,982,0.00672110165837366,6.1577,1.4945,25.371
PPM1F,flexdmg,0.0448,146157,1,0.02,133,0.000910291772468123,22.399,3.0705,163.4
SNX22,flexdmg,0.0445,146157,1,0.02,132,0.000903447473427009,22.5688,3.0936,164.648
NHLH1,flexdmg,0.0445,146157,1,0.02,132,0.000903447473427009,22.5688,3.0936,164.648
SOBP,flexdmg,0.0442,146157,1,0.02,131,0.000896603174385895,22.7412,3.117,165.9153
PCDHB7,flexdmg,0.044,146157,2,0.04,972,0.00665265866796252,6.2215,1.51,25.6341
TMEM106A,flexdmg,0.0439,146157,1,0.02,130,0.000889758875344782,22.9163,3.1409,167.2022
LRRC4,flexdmg,0.0439,146157,1,0.02,130,0.000889758875344782,22.9163,3.1409,167.2022
FAM220A,flexdmg,0.0439,146157,1,0.02,130,0.000889758875344782,22.9163,3.1409,167.2022
ZRANB3,flexdmg,0.0437,146157,2,0.04,968,0.00662528147179807,6.2474,1.5163,25.7409
KRTCAP3,flexdmg,0.0435,146157,1,0.02,129,0.000882914576303668,23.0941,3.165,168.5092
CCDC115,flexdmg,0.0435,146157,1,0.02,129,0.000882914576303668,23.0941,3.165,168.5092
SIAE,flexdmg,0.0429,146157,2,0.04,958,0.00655683848138693,6.313,1.5322,26.0118
GFRAL,flexdmg,0.0429,146157,1,0.02,127,0.00086922597822144,23.4581,3.2146,171.1854
CCDC70,flexdmg,0.0425,146157,1,0.02,126,0.000862381679180327,23.6445,3.2399,172.5557
OR5K4,flexdmg,0.0422,146157,1,0.02,125,0.000855537380139213,23.8338,3.2656,173.948
C17ORF98,flexdmg,0.0422,146157,1,0.02,125,0.000855537380139213,23.8338,3.2656,173.948
GPRIN2,flexdmg,0.0419,146157,1,0.02,124,0.000848693081098099,24.0262,3.2918,175.3629
AIFM3,flexdmg,0.0419,146157,2,0.04,946,0.00647470689289356,6.3936,1.5517,26.3444
SH3GL2,flexdmg,0.0416,146157,1,0.02,123,0.000841848782056986,24.2217,3.3184,176.801
PHKG1,flexdmg,0.0415,146157,2,0.04,941,0.006440485397688,6.4278,1.56,26.4855
HIST1H3C,flexdmg,0.0412,146157,1,0.02,122,0.000835004483015872,24.4204,3.3454,178.2629
BCL9L,flexdmg,0.0411,146157,2,0.04,935,0.00639941960344131,6.4693,1.57,26.6568
ITPR1,flexdmg,0.041,146157,3,0.06,2228,0.0152490982636013,4.122,1.282,13.2533
TMEM218,flexdmg,0.0409,146157,1,0.02,121,0.000828160183974758,24.6224,3.3728,179.7492
GTPBP8,flexdmg,0.0409,146157,1,0.02,121,0.000828160183974758,24.6224,3.3728,179.7492
SFRP1,flexdmg,0.0409,146157,1,0.02,121,0.000828160183974758,24.6224,3.3728,179.7492
E2F3,flexdmg,0.0409,146157,1,0.02,121,0.000828160183974758,24.6224,3.3728,179.7492
NSMCE4A,flexdmg,0.0406,146157,1,0.02,120,0.000821315884933645,24.8277,3.4007,181.2604
WFDC5,flexdmg,0.0406,146157,1,0.02,120,0.000821315884933645,24.8277,3.4007,181.2604
OR2F2,flexdmg,0.0406,146157,1,0.02,120,0.000821315884933645,24.8277,3.4007,181.2604
CCND2,flexdmg,0.0406,146157,1,0.02,120,0.000821315884933645,24.8277,3.4007,181.2604
FGF9,flexdmg,0.0402,146157,1,0.02,119,0.000814471585892531,25.0365,3.4291,182.7972
KDM7A,flexdmg,0.0675,146157,1,0.02,203,0.00138939270534608,14.6681,2.0158,106.7358
SLC4A7,flexdmg,0.0675,146157,2,0.04,1239,0.00848008651193988,4.8718,1.1828,20.067
MRPL27,flexdmg,0.0675,146157,1,0.02,203,0.00138939270534608,14.6681,2.0158,106.7358
STARD9,flexdmg,0.0672,146157,3,0.06,2734,0.0187123135784049,3.3473,1.0412,10.761
MTX1,flexdmg,0.0671,146157,1,0.02,202,0.00138254840630497,14.7409,2.0257,107.2675
TM4SF4,flexdmg,0.0671,146157,1,0.02,202,0.00138254840630497,14.7409,2.0257,107.2675
F11R,flexdmg,0.0665,146157,1,0.02,200,0.00136885980822274,14.8885,2.0459,108.3468
HIST1H2AA,flexdmg,0.0662,146157,1,0.02,199,0.00136201550918163,14.9634,2.0561,108.8947
DCAF8L1,flexdmg,0.0662,146157,1,0.02,199,0.00136201550918163,14.9634,2.0561,108.8947
KCNRG,flexdmg,0.0662,146157,1,0.02,199,0.00136201550918163,14.9634,2.0561,108.8947
KLHL15,flexdmg,0.0399,146157,1,0.02,118,0.000807627286851417,25.2489,3.4579,184.3603
OR52E6,flexdmg,0.0399,146157,1,0.02,118,0.000807627286851417,25.2489,3.4579,184.3603
MASP2,flexdmg,0.0397,146157,2,0.04,917,0.00627622222070127,6.5971,1.601,27.1842
PCBD2,flexdmg,0.0396,146157,1,0.02,117,0.000800782987810303,25.4649,3.4873,185.9503
CUBN,flexdmg,0.0392,146157,4,0.08,3745,0.0256318999089708,3.3056,1.1893,9.1875
SAP30BP,flexdmg,0.0383,146157,1,0.02,113,0.000773405791645849,26.367,3.6098,192.5942
RNASE9,flexdmg,0.0383,146157,1,0.02,113,0.000773405791645849,26.367,3.6098,192.5942
PIAS4,flexdmg,0.0383,146157,1,0.02,113,0.000773405791645849,26.367,3.6098,192.5942
TIMP3,flexdmg,0.0376,146157,1,0.02,111,0.000759717193563621,26.8424,3.6743,196.0972
MAT2A,flexdmg,0.0373,146157,1,0.02,110,0.000752872894522508,27.0866,3.7074,197.8969
SKAP2,flexdmg,0.0373,146157,1,0.02,110,0.000752872894522508,27.0866,3.7074,197.8969
ZRANB1,flexdmg,0.037,146157,1,0.02,109,0.000746028595481394,27.3353,3.7412,199.7299
MFGE8,flexdmg,0.037,146157,2,0.04,882,0.00603667175426229,6.8606,1.6649,28.2714
ALDH7A1,flexdmg,0.037,146157,2,0.04,883,0.0060435160533034,6.8528,1.663,28.2391
OR52I2,flexdmg,0.0366,146157,1,0.02,108,0.00073918429644028,27.5886,3.7755,201.5972
SLC35A3,flexdmg,0.0366,146157,1,0.02,108,0.00073918429644028,27.5886,3.7755,201.5972
TGM2,flexdmg,0.0362,146157,2,0.04,872,0.00596822876385115,6.9397,1.684,28.5981
RBM43,flexdmg,0.036,146157,1,0.02,106,0.000725495698358053,28.1095,3.8461,205.4384
MOCOS,flexdmg,0.0355,146157,2,0.04,862,0.00589978577344001,7.0207,1.7037,28.9323
TMEM72,flexdmg,0.0353,146157,1,0.02,104,0.000711807100275825,28.6505,3.9195,209.4287
PRDX4,flexdmg,0.0353,146157,1,0.02,104,0.000711807100275825,28.6505,3.9195,209.4287
NPR1,flexdmg,0.0353,146157,2,0.04,860,0.00588609717535779,7.0372,1.7076,29.0001
DNASE1,flexdmg,0.0344,146157,2,0.04,848,0.00580396558686442,7.1373,1.7319,29.4136
POLK,flexdmg,0.0343,146157,2,0.04,846,0.00579027698878219,7.1543,1.736,29.4837
MMS19,flexdmg,0.0341,146157,2,0.04,844,0.00577658839069997,7.1714,1.7401,29.554
VPS45,flexdmg,0.0334,146157,2,0.04,834,0.00570814540028883,7.2578,1.7611,29.911
MMD,flexdmg,0.0333,146157,1,0.02,98,0.000670741306029143,30.4059,4.1573,222.3864
PTGIS,flexdmg,0.0333,146157,2,0.04,833,0.00570130110124772,7.2666,1.7632,29.9472
SEC24D,flexdmg,0.033,146157,2,0.04,829,0.00567392390508326,7.3019,1.7718,30.0928
CDKN1C,flexdmg,0.0327,146157,1,0.02,96,0.000657052707946916,31.0398,4.2431,227.0691
EXTL1,flexdmg,0.0327,146157,2,0.04,824,0.00563970240987769,7.3464,1.7826,30.2767
RAB7A,flexdmg,0.0327,146157,1,0.02,96,0.000657052707946916,31.0398,4.2431,227.0691
KIRREL3,flexdmg,0.0326,146157,2,0.04,823,0.00563285811083658,7.3554,1.7847,30.3138
NACC2,flexdmg,0.0323,146157,1,0.02,95,0.000650208408905802,31.3667,4.2873,229.4852
ST6GAL1,flexdmg,0.032,146157,1,0.02,94,0.000643364109864688,31.7006,4.3325,231.9532
ST14,flexdmg,0.0317,146157,2,0.04,810,0.0055438822233021,7.4741,1.8135,30.8039
SNX10,flexdmg,0.0317,146157,1,0.02,93,0.000636519810823575,32.0417,4.3786,234.4748
PTGER4,flexdmg,0.0317,146157,1,0.02,93,0.000636519810823575,32.0417,4.3786,234.4748
HECTD2,flexdmg,0.0317,146157,1,0.02,93,0.000636519810823575,32.0417,4.3786,234.4748
ARPC5,flexdmg,0.0313,146157,1,0.02,92,0.000629675511782461,32.3902,4.4257,237.0518
OR2T1,flexdmg,0.031,146157,1,0.02,91,0.000622831212741347,32.7464,4.4739,239.686
RAP1A,flexdmg,0.031,146157,1,0.02,91,0.000622831212741347,32.7464,4.4739,239.686
HEXIM2,flexdmg,0.031,146157,1,0.02,91,0.000622831212741347,32.7464,4.4739,239.686
PCDHGA9,flexdmg,0.0301,146157,3,0.06,1971,0.0134901134100351,4.6678,1.4516,15.0096
LAMA5,flexdmg,0.03,146157,5,0.1,5101,0.034912769408721,3.0714,1.2187,7.7409
ZNF17,flexdmg,0.0293,146157,1,0.02,86,0.000588609717535779,34.6514,4.7312,253.7863
CCDC71,flexdmg,0.0293,146157,1,0.02,86,0.000588609717535779,34.6514,4.7312,253.7863
DDN,flexdmg,0.0293,146157,1,0.02,86,0.000588609717535779,34.6514,4.7312,253.7863
BAG2,flexdmg,0.029,146157,1,0.02,85,0.000581765418494665,35.0593,4.7863,256.8077
OR13C3,flexdmg,0.029,146157,1,0.02,85,0.000581765418494665,35.0593,4.7863,256.8077
CFL2,flexdmg,0.029,146157,1,0.02,85,0.000581765418494665,35.0593,4.7863,256.8077
PIN1,flexdmg,0.0287,146157,1,0.02,84,0.000574921119453551,35.4769,4.8426,259.9018
GSTM3,flexdmg,0.0283,146157,1,0.02,83,0.000568076820412437,35.9046,4.9003,263.0713
PCTP,flexdmg,0.0281,146157,2,0.04,758,0.00518797867316419,7.9897,1.9384,32.9326
MOB1A,flexdmg,0.028,146157,1,0.02,82,0.000561232521371324,36.3427,4.9594,266.3191
BANF2,flexdmg,0.028,146157,1,0.02,82,0.000561232521371324,36.3427,4.9594,266.3191
FEZF1,flexdmg,0.028,146157,1,0.02,82,0.000561232521371324,36.3427,4.9594,266.3191
SI,flexdmg,0.0279,146157,4,0.08,3359,0.0229900004791009,3.6954,1.3295,10.2716
IFI44L,flexdmg,0.0277,146157,1,0.02,81,0.00055438822233021,36.7916,5.02,269.648
PLSCR1,flexdmg,0.0273,146157,1,0.02,80,0.000547543923289096,37.2518,5.082,273.0611
PSMB1,flexdmg,0.027,146157,1,0.02,79,0.000540699624247983,37.7236,5.1456,276.5616
TBX3,flexdmg,0.027,146157,2,0.04,742,0.00507846988850637,8.1629,1.9803,33.6478
SLC29A3,flexdmg,0.0263,146157,2,0.04,731,0.00500318259905412,8.2864,2.0102,34.1576
TBC1D1,flexdmg,0.0263,146157,2,0.04,731,0.00500318259905412,8.2864,2.0102,34.1576
CLPSL1,flexdmg,0.0257,146157,1,0.02,75,0.000513322428083528,39.7366,5.4166,291.5092
PSMB2,flexdmg,0.0257,146157,1,0.02,75,0.000513322428083528,39.7366,5.4166,291.5092
MED25,flexdmg,0.0253,146157,2,0.04,717,0.00490736241247853,8.449,2.0496,34.8292
MAGEB2,flexdmg,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
ZNF382,flexdmg,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
OCIAD1,flexdmg,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
RANBP2,flexdmg,0.0249,146157,2,0.04,710,0.00485945231919073,8.5327,2.0698,35.1749
ANKRD50,flexdmg,0.0249,146157,2,0.04,711,0.00486629661823184,8.5206,2.0669,35.1251
CLCN1,flexdmg,0.0248,146157,3,0.06,1827,0.0125045343481147,5.0407,1.5675,16.2099
CETP,flexdmg,0.0245,146157,2,0.04,704,0.00481838652494405,8.6058,2.0875,35.4767
KLHL17,flexdmg,0.0242,146157,3,0.06,1809,0.0123813369653747,5.0915,1.5833,16.3733
NCEH1,flexdmg,0.024,146157,1,0.02,70,0.000479100932877959,42.5764,5.7984,312.6288
MTUS2,flexdmg,0.024,146157,1,0.02,70,0.000479100932877959,42.5764,5.7984,312.6288
ZNF512,flexdmg,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
CD276,flexdmg,0.0236,146157,2,0.04,690,0.00472256633836846,8.7812,2.13,36.2015
COL4A4,flexdmg,0.0236,146157,3,0.06,1792,0.0122649838816758,5.1404,1.5985,16.5308
ALS2CL,flexdmg,0.0236,146157,2,0.04,690,0.00472256633836846,8.7812,2.13,36.2015
DEFB121,flexdmg,0.023,146157,1,0.02,67,0.000458568035754618,44.4837,6.0544,326.8351
TMEM45A,flexdmg,0.0227,146157,1,0.02,66,0.000451723736713505,45.158,6.1449,331.8617
ARSI,flexdmg,0.0227,146157,3,0.06,1763,0.0120664992094835,5.226,1.6251,16.8063
SUSD1,flexdmg,0.0227,146157,2,0.04,675,0.00461990185275175,8.9773,2.1775,37.0114
VWCE,flexdmg,0.0223,146157,2,0.04,669,0.00457883605850507,9.0582,2.1971,37.3455
