Gene,Collapsing model,P value,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
PCDHB7,flexdmg,0.00722574893128342,1683,252843,-0.07727211,0.0004677905,-0.0645725780495994,0.0240379298298017,-0.111686278826263,-0.0174588772729356
PHGDH,flexdmg,0.00727520180831652,1393,253133,0.08115462,-0.0004677905,0.0708761691279268,0.0264069277523286,0.0191192956632348,0.122633042592619
KYAT3,flexdmg,0.00735717606312118,499,254027,0.1328731,-0.000221585,0.118045290239058,0.0440426290197478,0.031722913073223,0.204367667404892
SOX3,flexdmg,0.00740110145168708,285,254241,0.008218433,-0.00001477233,0.156025639327179,0.0582563961214549,0.0418446580768618,0.270206620577496
FBLN1,flexdmg,0.00756710986758528,1793,252733,-0.04231566,0.0003594601,-0.0622140642083257,0.0232939967310517,-0.107869675970647,-0.0165584524460041
BAAT,flexdmg,0.00768830830826404,392,254134,0.21235715,-0.00025605375,0.13242325028709,0.0496808045683838,0.0350501995563706,0.229796301017809
CYP27A1,flexdmg,0.00765751254081849,1655,252871,-0.06517733,0.0005071834,-0.0646414150275183,0.0242390416776232,-0.112149289657255,-0.0171335403977818
LRTM1,flexdmg,0.00766762620652316,309,254217,-0.1022201,0.0001624956,-0.149178483803997,0.0559478027105378,-0.258834683596549,-0.0395222840114439
SNRPD1,flexdmg,0.00764967849624913,48,254478,-0.27028245,0.00006893755,-0.37841840534944,0.141879883269715,-0.656499189091062,-0.100337621607819
TMEM255A,flexdmg,0.00767963782412204,236,254290,-0.27482525,0.0002462055,-0.170650571746349,0.0640133142529425,-0.29611495885412,-0.0451861846385781
BMP10,flexdmg,0.00773076466481011,302,254224,0.197447202467702,-0.00025605375,0.150740724838696,0.0565922387516435,0.0398214476087217,0.261660002068671
MTREX,flexdmg,0.00770384990127777,630,253896,-0.06858801,0.000216660861656499,-0.104479605028061,0.0392072661628819,-0.181324800073889,-0.0276344099822334
TMEM101,flexdmg,0.00773657334573158,421,254105,-0.1524729,0.0002806743,-0.12768837902491,0.0479422987792825,-0.221654004818201,-0.0337227532316191
ANKRD42,flexdmg,0.00776759894549641,937,253589,-0.05569585,0.0003003707,-0.0856332474252624,0.0321684086957428,-0.148682469736981,-0.0225840251135439
EIF2B5,flexdmg,0.0078108955175083,2165,252361,0.08857734,-0.0007041479,0.0564340047910988,0.0212145331733618,0.0148540860908111,0.0980139234913865
POLR3GL,flexdmg,0.00780554398145393,516,254010,-0.09547105,0.000216660861656499,-0.115229233549166,0.0433129335483073,-0.200121427070113,-0.0303370400282193
PRTG,flexdmg,0.00776621717922913,1259,253267,0.01019801,-0.00002462055,0.0739240337838095,0.0277691797220644,0.0194971828235937,0.128350884744025
C3ORF70,flexdmg,0.00783606810238233,465,254061,0.09040657,-0.0001624956,0.121310721663043,0.0456214182417989,0.0318939597675834,0.210727483558503
ABCA8,flexdmg,0.00791528269595057,3034,251492,-0.057012675,0.0006499826,-0.0476732717637134,0.0179514142680976,-0.0828575645182639,-0.0124889790091629
CAMKK1,flexdmg,0.00793051894506237,498,254028,0.1563155,-0.0003446877,0.117051917525335,0.0440867753108835,0.030643014807355,0.203460820243316
FAM219A,flexdmg,0.0078946935083337,101,254425,0.2364292,-0.00008370988,0.259861842748968,0.0978188635291337,0.0681394814950771,0.451584204002859
VGF,flexdmg,0.00797804953279854,457,254069,-0.167885,0.0003003707,-0.122087331487219,0.0460182770884803,-0.212281926128074,-0.0318927368463649
DEFB110,flexdmg,0.00802917822085437,167,254359,0.2080125,-0.0001624956,0.201684218030792,0.0760825249717807,0.0525645001002775,0.350803935961306
DNAJB4,flexdmg,0.00809854134350465,297,254229,-0.0754942503123633,0.0001427992,-0.151106482481884,0.0570653619931195,-0.262953068635182,-0.0392598963285868
BCL9,flexdmg,0.00819183957227396,1665,252861,0.06054937,-0.0004283976,0.0638986830176514,0.0241667010682774,0.0165325940511086,0.111264771984194
C10ORF120,flexdmg,0.00816280217580055,285,254241,0.1486282,-0.0001920403,0.154095864844854,0.0582531088402835,0.0399213265778793,0.268270403111829
CROCC,flexdmg,0.0081911522341422,1714,252812,0.0503900798999905,-0.0003643842,0.0629857142363079,0.0238211572671066,0.0162968818958081,0.109674546576808
TSPAN4,flexdmg,0.00819420674497331,984,253542,-0.07717334,0.0002855984,-0.0830050327920966,0.0313939492657727,-0.144536335295178,-0.0214737302890149
MMP11,flexdmg,0.00825598102071267,573,253953,0.07343026,-0.0001723439,0.108580827580681,0.0411067011210812,0.0280127907219785,0.189148864439384
CT55,flexdmg,0.00834103943077857,1,254525,2.517648,-0.00000492411,2.59279886348413,0.982878617930159,0.666383010171676,4.51921471679659
OR5A1,flexdmg,0.00840150400223346,375,254151,0.1315419,-0.000221585,0.13386524834691,0.0507928418812717,0.0343126341686376,0.233417862525182
LPIN2,flexdmg,0.00846811637582151,1524,253002,0.069347625,-0.0006401344,0.066486711811963,0.0252529195146544,0.0169916636869966,0.115981759936929
THBS2,flexdmg,0.00844633714322207,2451,252075,0.043863264915753,-0.000398853,0.0525407849301861,0.0199493638559958,0.0134405643183876,0.0916410055419845
ARMC7,flexdmg,0.008501241179871,440,254086,-0.15117345,0.0002462055,-0.123410227085373,0.0468971806692808,-0.215327449282367,-0.0314930048883787
ANXA9,flexdmg,0.0086940638176755,423,254103,-0.169843,0.0003003707,-0.125497526703602,0.0478290631397456,-0.219241213666213,-0.0317538397409913
JAK3,flexdmg,0.0088983397894963,1875,252651,0.0623254,-0.0003594601,0.0595983905297602,0.0227826466969289,0.0149450111838895,0.104251769875631
CHN1,flexdmg,0.00895422466708347,383,254143,0.1120953,-0.0001723439,0.13137247347142,0.0502607768566456,0.0328626925380009,0.22988225440484
MRPS12,flexdmg,0.00895278645306632,204,254322,-0.24873965,0.000177268,-0.179946251757401,0.0688427967981782,-0.314876295731358,-0.0450162077834443
SEC31A,flexdmg,0.00898854149431511,886,253640,-0.06822733,0.000216660861656499,-0.0864165347315161,0.0330779762730068,-0.151248485213871,-0.021584584249161
TMX2,flexdmg,0.00898670723759037,334,254192,0.11414102,-0.0001083304,0.140599292985128,0.053816273767285,0.0351208330204326,0.246077752949823
EXOC3L2,flexdmg,0.00900630499813561,214,254312,-0.05881998,0.00006893755,-0.175558234666407,0.0672164394881585,-0.307300661728145,-0.0438158076046687
ARHGEF25,flexdmg,0.00910385902302206,452,254074,-0.0993644,0.000206812625543639,-0.120683317745735,0.0462716316745383,-0.211374480611991,-0.0299921548794779
C2CD3,flexdmg,0.00906705644699918,2669,251857,0.0338892897982385,-0.0003496118,0.0499086565655292,0.0191254949854582,0.0124231969469005,0.0873941161841579
FAM186A,flexdmg,0.00907767487706437,697,253829,0.06457532,-0.0002708261,0.0972687908478755,0.0372800921260287,0.0242008054685927,0.170336776227158
DENND4C,flexdmg,0.00915355436902061,1474,253052,-0.0655671638679003,0.00039392885,-0.0669176568449699,0.0256754927394726,-0.117240937210037,-0.0165943764799031
ST5,flexdmg,0.00916042714317742,933,253593,0.08977372,-0.000310219,0.0840110452038069,0.0322371981107882,0.020826997474925,0.147195092932689
ISCU,flexdmg,0.00928033298108484,197,254329,0.2122512,-0.0001624956,0.182250035774347,0.0700538493696396,0.0449463610892332,0.31955371045946
SCAP,flexdmg,0.00936544530784585,1936,252590,0.06390429,-0.0004727146,0.0582659494705457,0.0224234550901256,0.0143165760854312,0.10221532285566
YIPF5,flexdmg,0.00935409500096515,221,254305,-0.1100937,0.0000935581,-0.171898920003416,0.0661441245013702,-0.301539638316373,-0.0422582016904593
EXTL3,flexdmg,0.00943220901602853,3128,251398,0.0368603890407964,-0.00053180395,0.0459047380507504,0.0176828879849273,0.0112467496429358,0.080562726458565
HTR2C,flexdmg,0.00941975970317797,109,254417,-0.2752115,0.0001132545,-0.244492632986112,0.0941641415587076,-0.429051836740347,-0.0599334292318775
PARN,flexdmg,0.00940814582723532,545,253981,-0.09538165,0.00022158497222572,-0.10945028790782,0.0421469157584992,-0.192057117687453,-0.0268434581281874
PCDHAC1,flexdmg,0.00942533063558695,1186,253340,0.070403965,-0.0004530182,0.0742708424930112,0.0286069859010451,0.0182019137871319,0.13033977119889
ATP13A2,flexdmg,0.00949305581564873,2875,251651,0.008287373,-0.0001427992,0.0478167107277569,0.0184350914456564,0.0116844236168974,0.0839489978386164
FSCN1,flexdmg,0.00949332718364353,352,254174,-0.11655615,0.000177268,-0.135975638348922,0.0524237821525232,-0.238724851921086,-0.0332264247767578
NEK5,flexdmg,0.00948599843912206,635,253891,0.08814232,-0.000300370742186893,0.101305421119281,0.0390530962528047,0.0247623949816564,0.177848447256905
PCYT1A,flexdmg,0.00954929062235994,514,254012,0.1325654,-0.0002363573,0.112473514871821,0.0433966440143743,0.0274172510720238,0.197529778671618
ZNF124,flexdmg,0.00953003202061328,328,254198,0.0444900790030048,-0.00007878577,0.140783382795831,0.05430513671639,0.0343467645010293,0.247220001090632
FLII,flexdmg,0.00956772507690746,2510,252016,-0.04847715,0.000551500404985136,-0.0510853504476024,0.0197157576981843,-0.0897277092261796,-0.0124429916690251
TMEM249,flexdmg,0.00959267735480301,217,254309,-0.09293833,0.000103406319710193,-0.172897005449005,0.0667505498358577,-0.303726301229104,-0.0420677096689063
ZNF282,flexdmg,0.00977151394308917,66,254460,0.27333695,-0.00006893755,0.312640937932838,0.120998982273729,0.07548616273012,0.549795713135556
FBXO28,flexdmg,0.00992010058993347,52,254474,-0.31448435,0.0000492411070484396,-0.351502392970146,0.136314076774368,-0.618674344559445,-0.0843304413808474
NEIL1,flexdmg,0.00999376958044704,484,254042,-0.0938039454121075,0.0001871162,-0.115198571427537,0.044718829128161,-0.202846282754778,-0.0275508601002958
CEP78,flexdmg,0.01004255415419,516,254010,0.14496732067267,-0.0002363573,0.111503839203088,0.0433128922177142,0.0266117266889995,0.196395951717176
FTL,flexdmg,0.0100475394245338,316,254210,-0.111924633522507,0.0001477233,-0.14241924821517,0.0553254581706916,-0.25085566932304,-0.033982827107301
RNF24,flexdmg,0.0100561610403752,94,254432,-0.2267877,0.00008863398890458,-0.260981488155558,0.101394898038556,-0.459712781586091,-0.0622501947250252
LAT2,flexdmg,0.0101272736686351,83,254443,0.241090362558258,-0.00003446877,0.277466649030476,0.107901861529513,0.0659818808603034,0.488951417200648
PPIL3,flexdmg,0.0101186633166173,345,254181,0.112105238742243,-0.000132951,0.136180835685319,0.0529522483262465,0.03239584252,0.239965828850637
AXL,flexdmg,0.0102277374186327,1381,253145,-0.07103089,0.0004382458,-0.0681061940324959,0.026520563383089,-0.120085790299988,-0.0161265977650036
NME7,flexdmg,0.0102450779932869,1067,253459,0.0380775,-0.0001526474,0.0774167699124996,0.0301529988048011,0.0183176971858938,0.136515842639105
KBTBD7,flexdmg,0.0102768533865822,547,253979,-0.08658035,0.0002511296,-0.107967825526701,0.0420699022289465,-0.190423710844278,-0.0255119402091247
MDH1B,flexdmg,0.0103919958865717,469,254057,-0.122259337356284,0.000310219,-0.116407133523145,0.0454267399590772,-0.205442331181384,-0.0273719358649058
ETFBKMT,flexdmg,0.0104785280942388,229,254297,0.2138832,-0.0001821921,0.166326408190384,0.0649802996647233,0.0389667554890856,0.293686060891682
SEMA3C,flexdmg,0.0104569610036661,981,253545,0.06517733,-0.0002412814,0.0805015393886539,0.0314414967830849,0.0188770450209157,0.142126033756392
UXS1,flexdmg,0.0104404547654998,665,253861,0.100329395974044,-0.000300370742186893,0.0977346409022724,0.0381640496693754,0.0229341223351741,0.172535159469371
SETMAR,flexdmg,0.0105048923880346,1678,252848,-0.051992495,0.0003446877,-0.0615992951470181,0.0240737907153983,-0.108783282302149,-0.0144153079918871
TMIGD1,flexdmg,0.0105105240051966,369,254157,-0.1307472,0.0001821921,-0.131009949293682,0.0512040891127588,-0.231368597067472,-0.0306513015198926
LONRF1,flexdmg,0.0106403194098559,488,254038,-0.0353033560054947,0.0000492411070484396,-0.113757398980409,0.044535410758318,-0.20104561519909,-0.0264691827617286
NEU3,flexdmg,0.010655783458094,698,253828,0.095896105,-0.00025605375,0.0951386208236871,0.0372536341685107,0.0221224923348475,0.168154749312527
PITPNA,flexdmg,0.0106867462032783,80,254446,0.08059528,-0.00003939288,0.280572263899377,0.109907773968888,0.0651559608956296,0.495988566903123
DGKA,flexdmg,0.010780106467794,712,253814,-0.0843317084233974,0.0002855984,-0.0940516554923333,0.0368863876148061,-0.166347990539516,-0.0217553204451505
SOSTDC1,flexdmg,0.0107805651802944,620,253906,-0.052460935,0.000177268,-0.100769864740441,0.0395214512645364,-0.178230854198377,-0.0233088752825057
CD4,flexdmg,0.0108062274995142,124,254402,-0.152393468683697,0.00008863398890458,-0.225037081398794,0.0882871581536219,-0.39807755456445,-0.0519966082331371
DCAF4L1,flexdmg,0.0108111804110138,68,254458,-0.1909366,0.00006893755,-0.303833500784538,0.119208257527776,-0.537478503288377,-0.0701884982806985
RETREG3,flexdmg,0.0108307499071055,237,254289,-0.1744608,0.0002806743,-0.162760980468328,0.0638746423879422,-0.287953574422528,-0.0375683865141282
NUP88,flexdmg,0.0108934743739187,1172,253354,0.09633668,-0.0004136253,0.0732679151850492,0.0287763431836459,0.0168670507262455,0.129668779643853
TMLHE,flexdmg,0.0108788617328242,924,253602,0.000275750205,-0.00000984822,0.082510569137387,0.0324004798723866,0.0190064935145598,0.146014644760214
AXDND1,flexdmg,0.010954078776755,737,253789,-0.1441985,0.0003890047,-0.092244579365808,0.0362571103329214,-0.163307547738981,-0.0211816109926353
SLC35A1,flexdmg,0.0109033717555455,484,254042,0.088597115,-0.0002462055,0.113844610530992,0.0447186129888969,0.0261973228309387,0.201491898231045
MRPL13,flexdmg,0.0110408442450359,171,254355,-0.09701414,0.0001624956,-0.191083129256803,0.0751874839302991,-0.338448590639031,-0.0437176678745763
LGALS13,flexdmg,0.0111040184918335,75,254451,0.370276,-0.0001034063,0.288249783137367,0.113509783625956,0.0657736373609955,0.510725928913739
PIGQ,flexdmg,0.0110878957191818,1515,253011,-0.04484906,0.0002708261,-0.0643297113126086,0.0253273058772823,-0.11397055472259,-0.0146888679026269
RGS14,flexdmg,0.0111941474595017,236,254290,0.14842905,-0.0000984822,0.162366714890211,0.0640096475002254,0.0369095145198813,0.28782391526054
TMED8,flexdmg,0.0111567861605118,244,254282,-0.121713639898808,0.000108330409855097,-0.159760998471576,0.0629533533754513,-0.283147890554997,-0.0363741063881547
C9ORF131,flexdmg,0.0112186095298244,393,254133,0.1591817,-0.0002412814,0.125822813050128,0.0496179383135391,0.0285729785006973,0.223072647599559
SP9,flexdmg,0.011245564319625,146,254380,-0.2580428,0.00008863398890458,-0.206264952627697,0.0813670833392523,-0.365742263887783,-0.0467876413676105
SFXN1,flexdmg,0.0112771155889998,653,253873,-0.07847724,0.0002609779,-0.0975907292490142,0.0385123551640789,-0.173073917287757,-0.0221075412102718
XRCC2,flexdmg,0.0113667205389637,480,254046,-0.1101782,0.0002462055,-0.113663875373992,0.0449044895526377,-0.201675476177023,-0.0256522745709597
ZNF213,flexdmg,0.0113658048687753,229,254297,-0.144298,0.0001427992,-0.164480747322744,0.0649796738849487,-0.291839173512389,-0.0371223211330986
MAPK6,flexdmg,0.0114905873517341,722,253804,-0.09926064,0.0003151431,-0.092581903184135,0.0366308097718113,-0.164377312481669,-0.0207864938866012
DBH,flexdmg,0.0115567789181212,1714,252812,-0.042335375,0.0002363573,-0.0601581207986482,0.0238210842549236,-0.106846810037218,-0.0134694315600781
RNASEK,flexdmg,0.0115307002039441,118,254408,0.2002431,-0.0001083304,0.228627069943082,0.0905020544135564,0.0512454592343524,0.406008680651811
TAF6,flexdmg,0.0115489340936268,444,254082,0.077469665,-0.0000984822,0.117912435674322,0.0466859117365975,0.0264092949455879,0.209415576403057
DUSP2,flexdmg,0.0115674241195368,389,254137,-0.1813144,0.0002609779,-0.125931385037149,0.0498720116569705,-0.223679196557247,-0.0281835735170507
SLC25A25,flexdmg,0.0116993326453916,1413,253113,-0.09805313,0.0005465763,-0.0661042094883077,0.026220342155491,-0.117495380164079,-0.0147130388125365
COL4A1,flexdmg,0.011821996657103,3628,250898,-0.042291015,0.000709072,-0.0413751174572972,0.0164354476985616,-0.0735881562041087,-0.00916207871048575
HIST1H1E,flexdmg,0.0118255624321349,200,254326,-0.304901049478618,0.000206812625543639,-0.175022243405128,0.0695270614559612,-0.311293427841974,-0.0387510589682815
KCNS2,flexdmg,0.0118498127019425,861,253665,-0.09183061,0.0003200672,-0.0844409748623206,0.0335535450075005,-0.150205027369031,-0.0186769223556101
TPSAB1,flexdmg,0.0118290578480196,370,254156,0.1092622,-0.0001280269,0.128717858638484,0.0511348984555445,0.0284948227057972,0.22894089457117
HNRNPA1L2,flexdmg,0.0118591333588404,271,254255,-0.190151698431677,0.0001231028,-0.150318537336292,0.0597372921091921,-0.267402035190227,-0.0332350394823566
TBC1D10C,flexdmg,0.0121158439044484,657,253869,-0.08502848,0.0002314332,-0.0963254970727268,0.0383955044737614,-0.171579660877762,-0.0210713332676912
ZFP36L2,flexdmg,0.0122509091633417,609,253917,-0.08224155,0.000211736751087278,-0.0998830165383666,0.0398758271964142,-0.178038573362758,-0.0217274597139748
CNKSR3,flexdmg,0.0123142187795774,755,253771,0.07595845,-0.0002806743,0.089668887212544,0.0358241717018963,0.0194544669989339,0.159883307426154
MGAT5,flexdmg,0.0122880297342498,731,253795,-0.07736101,0.00022158497222572,-0.0911508460459617,0.0364052801175964,-0.162504223241722,-0.019797468850201
DPP6,flexdmg,0.0123602884022155,540,253986,-0.1135077,0.000206812625543639,-0.105924832964648,0.0423410465971431,-0.188912154005722,-0.0229375119235729
NPPA,flexdmg,0.0124055697312504,212,254314,0.18552455,-0.0001083304,0.168858478880938,0.0675323017250239,0.0364969702668498,0.301219987495027
CDK4,flexdmg,0.0124807816155164,276,254250,-0.24326435,0.0001575715,-0.14788453208224,0.0591948066343654,-0.263904772887102,-0.0318642912773782
FICD,flexdmg,0.0124494476159293,1248,253278,0.10750305,-0.0005613486,0.0697038153907194,0.0278909018249938,0.0150383923581195,0.124369238423319
PPP1R3D,flexdmg,0.0124407697426607,316,254210,0.14716005,-0.000216660875543639,0.138280814333576,0.0553254555298967,0.0298443984015939,0.246717230265558
