Gene,Collapsing model,P value,No. participants,No. cases with QV,% cases with QV,No. controls with QV,% controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
SPATA13,ptvraredmg,0.0306,146157,3,0.0225563909774436,738,0.00505396373198926,4.543,1.443,14.3029
GSKIP,ptvraredmg,0.0305,146157,1,0.0075187969924812,33,0.000225990248178382,33.5149,4.5504,246.8482
COQ4,ptvraredmg,0.0303,146157,2,0.0150375939849624,295,0.00202021585492796,7.5419,1.8577,30.6187
SUPV3L1,ptvraredmg,0.0302,146157,2,0.0150375939849624,294,0.00201336766558922,7.5676,1.864,30.7236
ZNF568,ptvraredmg,0.0034,146157,4,0.0300751879699248,663,0.00454034953158385,6.7984,2.506,18.4429
ZCCHC18,ptvraredmg,0.0034,146157,3,0.0225563909774436,323,0.00221196515641264,10.4097,3.2968,32.8687
TLE1,ptvraredmg,0.0033,146157,3,0.0225563909774436,320,0.00219142058839643,10.5075,3.3276,33.1792
ANKS1B,ptvraredmg,0.0033,146157,3,0.0225563909774436,319,0.00218457239905769,10.5405,3.338,33.2839
TEX46,ptvraredmg,0.0032,146157,2,0.0150375939849624,89,0.000609488851147756,25.0339,6.1006,102.7273
DISP1,ptvraredmg,0.0032,146157,5,0.037593984962406,1077,0.00737549991782173,5.2572,2.147,12.8726
OR9Q2,ptvraredmg,0.0031,146157,2,0.0150375939849624,87,0.000595792472470279,25.6097,6.2387,105.1273
WDR13,ptvraredmg,0.0031,146157,2,0.0150375939849624,88,0.000602640661809018,25.3185,6.1689,103.9135
POU4F1,ptvraredmg,0.0025,146157,2,0.0150375939849624,78,0.000534158768421629,28.5665,6.9464,117.4762
PLIN2,ptvraredmg,0.0025,146157,3,0.0225563909774436,288,0.00197227852955679,11.6776,3.696,36.8952
DBT,ptvraredmg,0.0023,146157,3,0.0225563909774436,279,0.00191064482550814,12.055,3.8148,38.0949
C1GALT1,ptvraredmg,0.0022,146157,2,0.0150375939849624,73,0.000499917821727935,30.5241,7.4136,125.6765
TXNDC11,ptvraredmg,0.0022,146157,4,0.0300751879699248,590,0.00404043170985591,7.6434,2.8165,20.7427
FAM47A,ptvraredmg,0.0022,146157,2,0.0150375939849624,74,0.000506766011066674,30.1114,7.3152,123.9462
ATP6AP2,ptvraredmg,0.0021,146157,2,0.0150375939849624,71,0.000486221443050457,31.3844,7.6186,129.2862
CRYGD,ptvraredmg,0.0017,146157,3,0.0225563909774436,250,0.00171204733468471,13.4561,4.2552,42.5518
FOXRED1,ptvraredmg,0.0016,146157,4,0.0300751879699248,539,0.00369117405358023,8.3695,3.0831,22.7203
RNF126,ptvraredmg,0.0016,146157,2,0.0150375939849624,62,0.000424587739001808,35.9424,8.7009,148.4735
IFT52,ptvraredmg,0.0014,146157,3,0.0225563909774436,233,0.00159562811592615,14.4395,4.5639,45.684
ANXA2R,ptvraredmg,0.0009398,146157,2,0.0150375939849624,47,0.000321864898920725,47.4182,11.3994,197.2456
TADA2A,ptvraredmg,0.0008859,146157,3,0.0225563909774436,200,0.00136963786774777,16.8258,5.3119,53.2968
HAPLN4,ptvraredmg,0.0008007,146157,3,0.0225563909774436,193,0.0013217005423766,17.4369,5.5032,55.2492
KLF5,ptvraredmg,0.0006909,146157,2,0.0150375939849624,40,0.000273927573549553,55.7191,13.3281,232.9384
SERPINB9,ptvraredmg,0.0006823,146157,4,0.0300751879699248,426,0.00291732865830274,10.5978,3.9002,28.7967
BEST1,ptvraredmg,0.0005894,146157,5,0.037593984962406,727,0.00497863364926314,7.807,3.1853,19.1342
CHST14,ptvraredmg,0.0005213,146157,3,0.0225563909774436,166,0.00113679943023065,20.2768,6.3905,64.3376
YIPF2,ptvraredmg,0.000443,146157,4,0.0300751879699248,379,0.00259546375938202,11.9159,4.3829,32.3963
KRT9,ptvraredmg,0.0002968,146157,5,0.037593984962406,624,0.00427327014737303,9.1021,3.7119,22.3192
ADK,ptvraredmg,0.0002068,146157,4,0.0300751879699248,309,0.0021160905056703,14.6223,5.3722,39.8
PPARG,ptvraredmg,0.00003764,146157,4,0.0300751879699248,197,0.00134909329973155,22.9531,8.4032,62.6959
CAV2,raredmg,0.0994,146157,1,0.0075187969924812,114,0.000780693584616227,9.6963,1.3442,69.9449
DDX60L,raredmg,0.0994,146157,1,0.0075187969924812,114,0.000780693584616227,9.6963,1.3442,69.9449
TET1,raredmg,0.0994,146157,1,0.0075187969924812,114,0.000780693584616227,9.6963,1.3442,69.9449
SF3A1,raredmg,0.0994,146157,1,0.0075187969924812,114,0.000780693584616227,9.6963,1.3442,69.9449
BOK,raredmg,0.0994,146157,1,0.0075187969924812,114,0.000780693584616227,9.6963,1.3442,69.9449
KIAA0391,raredmg,0.0986,146157,1,0.0075187969924812,113,0.000773845395277489,9.7822,1.356,70.5697
EEF1B2,raredmg,0.0986,146157,1,0.0075187969924812,113,0.000773845395277489,9.7822,1.356,70.5697
ADGRG1,raredmg,0.0986,146157,1,0.0075187969924812,113,0.000773845395277489,9.7822,1.356,70.5697
NOTO,raredmg,0.0986,146157,1,0.0075187969924812,113,0.000773845395277489,9.7822,1.356,70.5697
CNBD1,raredmg,0.0986,146157,1,0.0075187969924812,113,0.000773845395277489,9.7822,1.356,70.5697
PAFAH1B1,raredmg,0.0978,146157,1,0.0075187969924812,112,0.00076699720593875,9.8696,1.368,71.2057
THTPA,raredmg,0.0978,146157,1,0.0075187969924812,112,0.00076699720593875,9.8696,1.368,71.2057
IGF2BP2,raredmg,0.0978,146157,1,0.0075187969924812,112,0.00076699720593875,9.8696,1.368,71.2057
IL21R,raredmg,0.0978,146157,1,0.0075187969924812,112,0.00076699720593875,9.8696,1.368,71.2057
PAK6,raredmg,0.097,146157,2,0.0150375939849624,573,0.00392401249109735,3.8754,0.9567,15.698
SKIDA1,raredmg,0.097,146157,1,0.0075187969924812,111,0.000760149016600011,9.9586,1.3802,71.8533
PDZD4,raredmg,0.097,146157,1,0.0075187969924812,111,0.000760149016600011,9.9586,1.3802,71.8533
SLC6A13,raredmg,0.097,146157,2,0.0150375939849624,573,0.00392401249109735,3.8754,0.9567,15.698
FUBP3,raredmg,0.097,146157,1,0.0075187969924812,111,0.000760149016600011,9.9586,1.3802,71.8533
PALLD,raredmg,0.097,146157,2,0.0150375939849624,573,0.00392401249109735,3.8754,0.9567,15.698
IER3IP1,raredmg,0.097,146157,1,0.0075187969924812,111,0.000760149016600011,9.9586,1.3802,71.8533
APOA1,raredmg,0.097,146157,1,0.0075187969924812,111,0.000760149016600011,9.9586,1.3802,71.8533
LRRN4,raredmg,0.0962,146157,1,0.0075187969924812,110,0.000753300827261272,10.0492,1.3927,72.5128
CCR1,raredmg,0.0962,146157,1,0.0075187969924812,110,0.000753300827261272,10.0492,1.3927,72.5128
UBC,raredmg,0.0962,146157,1,0.0075187969924812,110,0.000753300827261272,10.0492,1.3927,72.5128
TEX261,raredmg,0.0962,146157,1,0.0075187969924812,110,0.000753300827261272,10.0492,1.3927,72.5128
VSTM2A,raredmg,0.0962,146157,1,0.0075187969924812,110,0.000753300827261272,10.0492,1.3927,72.5128
NSUN7,raredmg,0.0962,146157,1,0.0075187969924812,110,0.000753300827261272,10.0492,1.3927,72.5128
TEPSIN,raredmg,0.0962,146157,1,0.0075187969924812,110,0.000753300827261272,10.0492,1.3927,72.5128
KIAA1217,raredmg,0.0961,146157,2,0.0150375939849624,570,0.00390346792308114,3.8959,0.9618,15.7812
ZFHX3,raredmg,0.0958,146157,5,0.037593984962406,2649,0.0181408535583192,2.1142,0.8645,5.1707
ZNF638,raredmg,0.0953,146157,1,0.0075187969924812,109,0.000746452637922533,10.1414,1.4053,73.1845
PTPN12,raredmg,0.0945,146157,1,0.0075187969924812,108,0.000739604448583794,10.2354,1.4182,73.8687
DGAT2,raredmg,0.0945,146157,1,0.0075187969924812,108,0.000739604448583794,10.2354,1.4182,73.8687
PIK3CG,raredmg,0.0939,146157,2,0.0150375939849624,562,0.00384868240837123,3.9516,0.9755,16.0073
C16ORF45,raredmg,0.0937,146157,1,0.0075187969924812,107,0.000732756259245056,10.3311,1.4314,74.5659
LDLRAD1,raredmg,0.0937,146157,1,0.0075187969924812,107,0.000732756259245056,10.3311,1.4314,74.5659
ACBD3,raredmg,0.0937,146157,1,0.0075187969924812,107,0.000732756259245056,10.3311,1.4314,74.5659
PON1,raredmg,0.0937,146157,1,0.0075187969924812,107,0.000732756259245056,10.3311,1.4314,74.5659
ENG,raredmg,0.0937,146157,1,0.0075187969924812,107,0.000732756259245056,10.3311,1.4314,74.5659
KRT83,raredmg,0.0933,146157,2,0.0150375939849624,560,0.00383498602969375,3.9658,0.979,16.0648
CHAC1,raredmg,0.0929,146157,1,0.0075187969924812,106,0.000725908069906317,10.4287,1.4448,75.2763
RASSF5,raredmg,0.0929,146157,1,0.0075187969924812,106,0.000725908069906317,10.4287,1.4448,75.2763
TARDBP,raredmg,0.0929,146157,1,0.0075187969924812,106,0.000725908069906317,10.4287,1.4448,75.2763
SMS,raredmg,0.0929,146157,1,0.0075187969924812,106,0.000725908069906317,10.4287,1.4448,75.2763
LCORL,raredmg,0.0929,146157,1,0.0075187969924812,106,0.000725908069906317,10.4287,1.4448,75.2763
TCERG1L,raredmg,0.0929,146157,1,0.0075187969924812,106,0.000725908069906317,10.4287,1.4448,75.2763
SLC35F2,raredmg,0.0929,146157,1,0.0075187969924812,106,0.000725908069906317,10.4287,1.4448,75.2763
NUP210,raredmg,0.0928,146157,2,0.0150375939849624,558,0.00382128965101627,3.98,0.9825,16.1227
RNF19A,raredmg,0.0925,146157,2,0.0150375939849624,557,0.00381444146167753,3.9872,0.9843,16.1519
PTPRF,raredmg,0.0923,146157,3,0.0225563909774436,1170,0.00801238152632444,2.8571,0.9083,8.9875
ELMOD3,raredmg,0.092,146157,1,0.0075187969924812,105,0.000719059880567578,10.5281,1.4584,76.0003
RHOU,raredmg,0.092,146157,1,0.0075187969924812,105,0.000719059880567578,10.5281,1.4584,76.0003
FAM129C,raredmg,0.092,146157,1,0.0075187969924812,105,0.000719059880567578,10.5281,1.4584,76.0003
FBXL17,raredmg,0.092,146157,1,0.0075187969924812,105,0.000719059880567578,10.5281,1.4584,76.0003
LRRC8E,raredmg,0.0919,146157,2,0.0150375939849624,555,0.00380074508300005,4.0016,0.9878,16.2104
TTF2,raredmg,0.0914,146157,2,0.0150375939849624,553,0.00378704870432258,4.0162,0.9914,16.2694
ZNF711,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
GRXCR2,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
FGF17,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
PSMA8,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
NSUN4,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
C7ORF31,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
AP1AR,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
HDDC2,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
RRP1,raredmg,0.0912,146157,1,0.0075187969924812,104,0.000712211691228839,10.6294,1.4723,76.7385
TENM3,raredmg,0.0909,146157,4,0.0300751879699248,1857,0.012717087602038,2.4073,0.889,6.5184
CLRN3,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
MARCH1,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
VGLL2,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
CNOT3,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
DUXA,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
SLC5A11,raredmg,0.0739,146157,2,0.0150375939849624,488,0.00334191639730455,4.5531,1.1236,18.4508
TRAF3,raredmg,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
NXNL2,raredmg,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
PRND,raredmg,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
ADAD2,raredmg,0.0729,146157,2,0.0150375939849624,484,0.0033145236399496,4.5909,1.1329,18.6042
SMARCD1,raredmg,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
HIST1H3F,raredmg,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
PC,raredmg,0.0727,146157,3,0.0225563909774436,1054,0.00721799156303073,3.1741,1.0089,9.9862
PSEN2,raredmg,0.0726,146157,2,0.0150375939849624,483,0.00330767545061086,4.6004,1.1352,18.643
KIF5C,raredmg,0.0721,146157,2,0.0150375939849624,481,0.00329397907193338,4.6196,1.1399,18.721
ZNF263,raredmg,0.072,146157,1,0.0075187969924812,81,0.000554703336437846,13.6497,1.8857,98.8055
CUL4B,raredmg,0.072,146157,1,0.0075187969924812,81,0.000554703336437846,13.6497,1.8857,98.8055
TMEM199,raredmg,0.072,146157,1,0.0075187969924812,81,0.000554703336437846,13.6497,1.8857,98.8055
PPP2R2D,raredmg,0.072,146157,1,0.0075187969924812,81,0.000554703336437846,13.6497,1.8857,98.8055
ARPC5,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
TRIML2,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
ARL5B,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
HSD11B1,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
FAM208A,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
CYGB,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
KRTDAP,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
PROCA1,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
GTF2H5,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
FBXL14,raredmg,0.0711,146157,1,0.0075187969924812,80,0.000547855147099107,13.8205,1.909,100.0563
CDH18,raredmg,0.0706,146157,2,0.0150375939849624,475,0.00325288993590095,4.6782,1.1543,18.9589
APCS,raredmg,0.0703,146157,1,0.0075187969924812,79,0.000541006957760368,13.9955,1.9329,101.3391
NACC2,raredmg,0.0703,146157,1,0.0075187969924812,79,0.000541006957760368,13.9955,1.9329,101.3391
ANO8,raredmg,0.0703,146157,2,0.0150375939849624,474,0.00324604174656221,4.6881,1.1568,18.9992
DUSP7,raredmg,0.0703,146157,1,0.0075187969924812,79,0.000541006957760368,13.9955,1.9329,101.3391
WDFY3,raredmg,0.0695,146157,3,0.0225563909774436,1034,0.00708102777625596,3.2359,1.0285,10.1811
ZNF326,raredmg,0.0694,146157,1,0.0075187969924812,78,0.000534158768421629,14.175,1.9573,102.6552
QRICH1,raredmg,0.0694,146157,1,0.0075187969924812,78,0.000534158768421629,14.175,1.9573,102.6552
TFE3,raredmg,0.0694,146157,1,0.0075187969924812,78,0.000534158768421629,14.175,1.9573,102.6552
CALML5,raredmg,0.0694,146157,1,0.0075187969924812,78,0.000534158768421629,14.175,1.9573,102.6552
RAB6A,raredmg,0.0694,146157,1,0.0075187969924812,78,0.000534158768421629,14.175,1.9573,102.6552
MYADM,raredmg,0.0694,146157,1,0.0075187969924812,78,0.000534158768421629,14.175,1.9573,102.6552
GRM5,raredmg,0.0693,146157,2,0.0150375939849624,470,0.00321864898920725,4.7281,1.1666,19.1618
ZNF33A,raredmg,0.0686,146157,1,0.0075187969924812,77,0.00052731057908289,14.3592,1.9825,104.0058
NUDT15,raredmg,0.0686,146157,1,0.0075187969924812,77,0.00052731057908289,14.3592,1.9825,104.0058
NOL8,raredmg,0.0686,146157,1,0.0075187969924812,77,0.00052731057908289,14.3592,1.9825,104.0058
CLEC4E,raredmg,0.0677,146157,1,0.0075187969924812,76,0.000520462389744152,14.5482,2.0082,105.3925
NEUROG3,raredmg,0.0677,146157,1,0.0075187969924812,76,0.000520462389744152,14.5482,2.0082,105.3925
RXFP4,raredmg,0.0677,146157,1,0.0075187969924812,76,0.000520462389744152,14.5482,2.0082,105.3925
INS,raredmg,0.0677,146157,1,0.0075187969924812,76,0.000520462389744152,14.5482,2.0082,105.3925
LEO1,raredmg,0.0677,146157,1,0.0075187969924812,76,0.000520462389744152,14.5482,2.0082,105.3925
SLC7A8,raredmg,0.0673,146157,2,0.0150375939849624,462,0.00316386347449734,4.8102,1.1868,19.4957
C6ORF132,raredmg,0.0669,146157,1,0.0075187969924812,75,0.000513614200405413,14.7423,2.0347,106.8167
MOCOS,raredmg,0.0658,146157,2,0.0150375939849624,456,0.00312277433846491,4.8737,1.2025,19.7538
ASTN2,raredmg,0.0653,146157,2,0.0150375939849624,454,0.00310907795978743,4.8952,1.2078,19.8414
HNRNPL,raredmg,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
OR1Q1,raredmg,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
PSMB5,raredmg,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
IL13RA2,raredmg,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
GUSB,raredmg,0.065,146157,2,0.0150375939849624,453,0.00310222977044869,4.9061,1.2104,19.8854
UPB1,raredmg,0.0648,146157,2,0.0150375939849624,452,0.00309538158110995,4.917,1.2131,19.9297
GRIK5,raredmg,0.0645,146157,2,0.0150375939849624,451,0.00308853339177122,4.9279,1.2158,19.9742
SOD3,raredmg,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
PEBP1,raredmg,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
ZC3H11A,raredmg,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
LHFPL4,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
CAMK4,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
NDUFA4L2,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
RPP25L,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
ZCCHC2,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
ZNF85,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
CCDC13,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
MAL,raredmg,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
DPP3,raredmg,0.0635,146157,2,0.0150375939849624,447,0.00306114063441626,4.9721,1.2267,20.154
ALKBH5,raredmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
PLEKHS1,raredmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
CNOT7,raredmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
EMC1,raredmg,0.0626,146157,2,0.0150375939849624,443,0.0030337478770613,5.0172,1.2377,20.3371
PLIN4,raredmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
GSTM4,raredmg,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
SLC5A6,raredmg,0.0623,146157,2,0.0150375939849624,442,0.00302689968772257,5.0286,1.2405,20.3834
DGKZ,raredmg,0.0621,146157,2,0.0150375939849624,441,0.00302005149838383,5.04,1.2434,20.4299
CHD5,raredmg,0.0619,146157,3,0.0225563909774436,984,0.00673861830931902,3.4015,1.081,10.703
CCDC102B,raredmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
OR10W1,raredmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
ZNF682,raredmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
CEP162,raredmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
TSG101,raredmg,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
RAG1,raredmg,0.0617,146157,3,0.0225563909774436,983,0.00673177011998028,3.405,1.0821,10.714
COL6A3,raredmg,0.0615,146157,5,0.037593984962406,2314,0.0158467101298417,2.426,0.9918,5.9338
ABCC2,raredmg,0.0611,146157,3,0.0225563909774436,979,0.00670437736262532,3.419,1.0866,10.7581
PIK3AP1,raredmg,0.0609,146157,1,0.0075187969924812,68,0.000465676875034241,16.2607,2.2412,117.9751
CNKSR2,raredmg,0.0609,146157,1,0.0075187969924812,68,0.000465676875034241,16.2607,2.2412,117.9751
USP12,raredmg,0.0609,146157,1,0.0075187969924812,68,0.000465676875034241,16.2607,2.2412,117.9751
TFPT,raredmg,0.0609,146157,1,0.0075187969924812,68,0.000465676875034241,16.2607,2.2412,117.9751
TTC27,raredmg,0.0606,146157,2,0.0150375939849624,435,0.00297896236235139,5.1097,1.2605,20.7135
OSGIN1,raredmg,0.0601,146157,2,0.0150375939849624,433,0.00296526598367392,5.1334,1.2663,20.8097
GFRAL,raredmg,0.06,146157,1,0.0075187969924812,67,0.000458828685695502,16.5035,2.2742,119.7622
FZD6,raredmg,0.0596,146157,2,0.0150375939849624,431,0.00295156960499644,5.1573,1.2722,20.9069
CHRD,raredmg,0.0594,146157,2,0.0150375939849624,430,0.0029447214156577,5.1693,1.2752,20.9558
SERTAD2,raredmg,0.0592,146157,1,0.0075187969924812,66,0.000451980496356763,16.7537,2.3082,121.6042
KIF23,raredmg,0.0584,146157,2,0.0150375939849624,426,0.00291732865830274,5.218,1.2871,21.1538
MEF2C,raredmg,0.0583,146157,1,0.0075187969924812,65,0.000445132307018024,17.0115,2.3432,123.5038
ERICH6,raredmg,0.0583,146157,1,0.0075187969924812,65,0.000445132307018024,17.0115,2.3432,123.5038
MACF1,raredmg,0.0566,146157,5,0.037593984962406,2258,0.0154632115268723,2.4871,1.0168,6.0835
KRT13,raredmg,0.0565,146157,2,0.0150375939849624,418,0.00286254314359283,5.3182,1.3118,21.5611
PRPH,raredmg,0.0565,146157,2,0.0150375939849624,418,0.00286254314359283,5.3182,1.3118,21.5611
CDK5RAP3,raredmg,0.0563,146157,2,0.0150375939849624,417,0.0028556949542541,5.331,1.3149,21.6132
KLHL38,raredmg,0.0561,146157,2,0.0150375939849624,416,0.00284884676491536,5.3438,1.3181,21.6654
AURKAIP1,raredmg,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
SPRYD3,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
GFRA2,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
RNF141,raredmg,0.0904,146157,1,0.0075187969924812,103,0.0007053635018901,10.7326,1.4865,77.4911
DGCR2,raredmg,0.0903,146157,2,0.0150375939849624,549,0.00375965594696762,4.0455,0.9986,16.3887
ATP2C1,raredmg,0.0897,146157,2,0.0150375939849624,547,0.00374595956829014,4.0604,1.0023,16.449
MTHFD1L,raredmg,0.0897,146157,2,0.0150375939849624,547,0.00374595956829014,4.0604,1.0023,16.449
RPF2,raredmg,0.0895,146157,1,0.0075187969924812,102,0.000698515312551361,10.8379,1.5009,78.2586
IRF8,raredmg,0.0892,146157,2,0.0150375939849624,545,0.00373226318961267,4.0753,1.006,16.5097
HK1,raredmg,0.0892,146157,2,0.0150375939849624,545,0.00373226318961267,4.0753,1.006,16.5097
